Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
75698,SA_0000001688,COUNTRY,THA,SEAR,South-East Asia,YEAR,2016,SEX,SEX_MLE,,,,,,,13.7 [9.1 - 18.3],13.68978,9.14127,18.34322,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
76670,SA_0000001688,COUNTRY,GRC,EUR,Europe,YEAR,2000,SEX,SEX_BTSX,,,,,,,8.7 [6.1 - 11.6],8.72506,6.05519,11.58348,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
77528,SA_0000001688,COUNTRY,SVK,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,10.3 [7.4 - 13.5],10.31909,7.35008,13.52707,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
77846,SA_0000001688,COUNTRY,CHL,AMR,Americas,YEAR,2013,SEX,SEX_BTSX,,,,,,,8.2 [5.8 - 10.8],8.18876,5.78406,10.77527,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
78229,SA_0000001688,COUNTRY,NZL,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,,,,,,,9.9 [6.9 - 12.8],9.88698,6.90598,12.83758,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
78428,SA_0000001688,COUNTRY,KOR,WPR,Western Pacific,YEAR,2004,SEX,SEX_FMLE,,,,,,,4.5 [3.1 - 5.9],4.4629200000000004,3.09547,5.88761,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
78503,SA_0000001688,COUNTRY,BFA,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,,,,,,,3.3 [2.2 - 4.4],3.28975,2.15351,4.40252,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
80203,SA_0000001688,COUNTRY,TTO,AMR,Americas,YEAR,2002,SEX,SEX_MLE,,,,,,,8.4 [5.1 - 12.2],8.42517,5.07701,12.19227,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
81274,SA_0000001688,COUNTRY,LCA,AMR,Americas,YEAR,2007,SEX,SEX_MLE,,,,,,,18.2 [12.2 - 23.9],18.16344,12.17942,23.85796,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
81856,SA_0000001688,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2013,SEX,SEX_BTSX,,,,,,,2.9 [1.4 - 4.6],2.92628,1.44979,4.55089,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
81915,SA_0000001688,COUNTRY,KNA,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,6.5 [2.8 - 10.2],6.45746,2.8333,10.24654,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
82568,SA_0000001688,COUNTRY,THA,SEAR,South-East Asia,YEAR,2010,SEX,SEX_MLE,,,,,,,12.5 [8.1 - 17.0],12.46037,8.1048,16.96428,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
82916,SA_0000001688,COUNTRY,STP,AFR,Africa,YEAR,2004,SEX,SEX_FMLE,,,,,,,3.4 [2.2 - 4.6],3.37438,2.16569,4.56783,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
83505,SA_0000001688,COUNTRY,BOL,AMR,Americas,YEAR,2008,SEX,SEX_BTSX,,,,,,,4.7 [2.6 - 6.9],4.66807,2.55262,6.86617,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
84147,SA_0000001688,COUNTRY,PRY,AMR,Americas,YEAR,2015,SEX,SEX_MLE,,,,,,,8.5 [5.3 - 12.2],8.54143,5.26189,12.20718,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
84821,SA_0000001688,COUNTRY,CPV,AFR,Africa,YEAR,2012,SEX,SEX_BTSX,,,,,,,5.6 [3.3 - 8.0],5.5798,3.34418,7.98771,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
85343,SA_0000001688,COUNTRY,LAO,WPR,Western Pacific,YEAR,2011,SEX,SEX_MLE,,,,,,,16.9 [11.2 - 23.0],16.87148,11.19657,22.98547,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
85558,SA_0000001688,REGION,AMR,,,YEAR,2017,SEX,SEX_MLE,,,,,,,12.0 [10.1 - 14.0],11.99396,10.13723,13.96112,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
86231,SA_0000001688,COUNTRY,MOZ,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,1.8 [0.4 - 3.7],1.83507,0.39921,3.7085,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
87145,SA_0000001688,COUNTRY,NLD,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,,,,,,,10.0 [7.2 - 12.9],9.99359,7.23597,12.89906,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
87711,SA_0000001688,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,,,,,,,0.0 [0.0 - 0.1],0.00648,0,0.11413,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
88944,SA_0000001688,COUNTRY,GUY,AMR,Americas,YEAR,2011,SEX,SEX_FMLE,,,,,,,2.4 [1.6 - 3.3],2.37241,1.5771,3.32302,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
89320,SA_0000001688,COUNTRY,SWE,EUR,Europe,YEAR,2002,SEX,SEX_BTSX,,,,,,,9.6 [6.5 - 12.9],9.57188,6.46061,12.93439,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
89587,SA_0000001688,COUNTRY,DOM,AMR,Americas,YEAR,2003,SEX,SEX_BTSX,,,,,,,7.5 [4.8 - 10.2],7.45199,4.79893,10.2102,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
90776,SA_0000001688,COUNTRY,GUY,AMR,Americas,YEAR,2006,SEX,SEX_FMLE,,,,,,,2.3 [1.4 - 3.2],2.28352,1.43593,3.19029,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
90796,SA_0000001688,COUNTRY,SVN,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,,,,,,,11.6 [8.6 - 14.5],11.59607,8.5869,14.54046,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
91314,SA_0000001688,COUNTRY,BWA,AFR,Africa,YEAR,2010,SEX,SEX_BTSX,,,,,,,7.5 [4.9 - 10.1],7.4687,4.94373,10.11309,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
91358,SA_0000001688,COUNTRY,GMB,AFR,Africa,YEAR,2016,SEX,SEX_BTSX,,,,,,,1.6 [0.4 - 3.0],1.61609,0.44055,2.95357,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
92106,SA_0000001688,COUNTRY,VUT,WPR,Western Pacific,YEAR,2008,SEX,SEX_MLE,,,,,,,2.0 [0.0 - 4.5],2.00341,0,4.4806,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
92769,SA_0000001688,UNREGION,11,,,YEAR,2019,SEX,SEX_MLE,,,,,,,6.4 [4.7-8.3],6.42952,4.67141,8.3439,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:50Z,2019,2019-01-01,2019-12-31
92822,SA_0000001688,COUNTRY,CAF,AFR,Africa,YEAR,2013,SEX,SEX_FMLE,,,,,,,0.8 [0.3 - 1.4],0.80607,0.29767,1.42717,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
92870,SA_0000001688,COUNTRY,SGP,WPR,Western Pacific,YEAR,2008,SEX,SEX_MLE,,,,,,,2.7 [0.8 - 4.9],2.74893,0.83074,4.93301,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
95336,SA_0000001688,COUNTRY,MDA,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,,,,,,,5.2 [3.5 - 7.1],5.22744,3.51302,7.14099,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
95941,SA_0000001688,COUNTRY,HND,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,3.1 [1.5 - 4.8],3.09442,1.52984,4.79799,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
96491,SA_0000001688,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2003,SEX,SEX_MLE,,,,,,,0.0 [0.0 - 0.1],0.00517,0,0.10188,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
97332,SA_0000001688,COUNTRY,JPN,WPR,Western Pacific,YEAR,2007,SEX,SEX_FMLE,,,,,,,3.1 [2.0 - 4.3],3.08951,2.04769,4.28692,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
97831,SA_0000001688,COUNTRY,CPV,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,,,,,,,2.6 [1.6 - 3.7],2.56465,1.60635,3.66895,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
99800,SA_0000001688,COUNTRY,EST,EUR,Europe,YEAR,2000,SEX,SEX_BTSX,,,,,,,10.5 [6.8 - 14.3],10.45458,6.78927,14.25831,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
100196,SA_0000001688,UNREGION,753,,,YEAR,2005,SEX,SEX_MLE,,,,,,,6.0 [4.1-8.0],5.99901,4.1354,8.04236,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56Z,2005,2005-01-01,2005-12-31
100331,SA_0000001688,COUNTRY,NER,AFR,Africa,YEAR,2020,SEX,SEX_FMLE,,,,,,,0.0 [0.0 - 0.1],0.033,0,0.13288,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
101756,SA_0000001688,COUNTRY,ESP,EUR,Europe,YEAR,2007,SEX,SEX_FMLE,,,,,,,5.1 [3.8 - 6.7],5.13768,3.77043,6.65896,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
102035,SA_0000001688,COUNTRY,TGO,AFR,Africa,YEAR,2003,SEX,SEX_FMLE,,,,,,,0.5 [0.1 - 1.0],0.53194,0.1305,0.9982,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
102066,SA_0000001688,COUNTRY,ETH,AFR,Africa,YEAR,2018,SEX,SEX_BTSX,,,,,,,3.4 [1.4 - 5.5],3.36259,1.4195,5.46234,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
102072,SA_0000001688,COUNTRY,GNQ,AFR,Africa,YEAR,2010,SEX,SEX_FMLE,,,,,,,3.9 [2.7 - 5.3],3.92591,2.69304,5.31645,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
102555,SA_0000001688,COUNTRY,KOR,WPR,Western Pacific,YEAR,2017,SEX,SEX_BTSX,,,,,,,8.3 [5.8 - 10.9],8.29079,5.76597,10.93824,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
103186,SA_0000001688,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2003,SEX,SEX_FMLE,,,,,,,0.7 [0.3 - 1.1],0.66324,0.25203,1.14346,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
103320,SA_0000001688,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_MLE,,,,,,,0.4 [0.0 - 1.3],0.3639,0,1.2829,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
103681,SA_0000001688,COUNTRY,VNM,WPR,Western Pacific,YEAR,2006,SEX,SEX_FMLE,,,,,,,2.1 [0.9 - 3.2],2.07054,0.91471,3.18492,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
103908,SA_0000001688,COUNTRY,THA,SEAR,South-East Asia,YEAR,2010,SEX,SEX_FMLE,,,,,,,3.0 [1.9 - 4.0],2.95672,1.91246,4.03279,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
104109,SA_0000001688,COUNTRY,PRT,EUR,Europe,YEAR,2011,SEX,SEX_BTSX,,,,,,,10.9 [7.6 - 14.0],10.86286,7.63985,13.9941,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
105147,SA_0000001688,COUNTRY,BWA,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,,,,,,,2.4 [1.6 - 3.4],2.44813,1.55284,3.40345,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
105727,SA_0000001688,COUNTRY,ETH,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,2.1 [0.7 - 3.8],2.10691,0.6808,3.7546,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
105892,SA_0000001688,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2016,SEX,SEX_BTSX,,,,,,,0.1 [0.0 - 0.5],0.10822,0,0.45881,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
106361,SA_0000001688,COUNTRY,TON,WPR,Western Pacific,YEAR,2002,SEX,SEX_MLE,,,,,,,2.5 [0.4 - 5.1],2.54146,0.36606,5.07512,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
108373,SA_0000001688,COUNTRY,IRL,EUR,Europe,YEAR,2015,SEX,SEX_BTSX,,,,,,,11.7 [8.5 - 14.8],11.71409,8.52711,14.84941,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
108666,SA_0000001688,COUNTRY,TGO,AFR,Africa,YEAR,2007,SEX,SEX_BTSX,,,,,,,2.0 [0.7 - 3.5],1.97858,0.72279,3.46263,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
109235,SA_0000001688,COUNTRY,MEX,AMR,Americas,YEAR,2000,SEX,SEX_MLE,,,,,,,10.1 [5.8 - 14.4],10.08283,5.7955,14.42259,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
110606,SA_0000001688,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_BTSX,,,,,,,0.5 [0.0 - 1.3],0.51805,0,1.31513,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
111270,SA_0000001688,COUNTRY,HUN,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,17.2 [11.7 - 22.8],17.22221,11.73887,22.79184,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
111483,SA_0000001688,COUNTRY,AZE,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,,,,,,,0.4 [0.1 - 0.8],0.39543,0.05417,0.83813,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
112120,SA_0000001688,UNREGION,155,,,YEAR,2000,SEX,SEX_FMLE,,,,,,,6.0 [5.1-7.0],6.03858,5.13119,6.99358,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55Z,2000,2000-01-01,2000-12-31
112534,SA_0000001688,COUNTRY,NRU,WPR,Western Pacific,YEAR,2015,SEX,SEX_BTSX,,,,,,,2.9 [1.5 - 4.6],2.94498,1.46028,4.56766,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
113545,SA_0000001688,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2008,SEX,SEX_BTSX,,,,,,,0.1 [0.0 - 0.3],0.07312,0,0.34135,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
114535,SA_0000001688,COUNTRY,ESP,EUR,Europe,YEAR,2016,SEX,SEX_FMLE,,,,,,,4.9 [3.5 - 6.3],4.91451,3.54435,6.33919,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
114565,SA_0000001688,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2012,SEX,SEX_BTSX,,,,,,,3.0 [1.5 - 4.7],3.00572,1.52726,4.69525,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
114625,SA_0000001688,COUNTRY,ISR,EUR,Europe,YEAR,2006,SEX,SEX_MLE,,,,,,,4.6 [2.2 - 7.3],4.63009,2.16387,7.25804,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
116257,SA_0000001688,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2005,SEX,SEX_FMLE,,,,,,,0.0 [0.0 - 0.1],0.00607,0,0.05232,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
116287,SA_0000001688,COUNTRY,CMR,AFR,Africa,YEAR,2005,SEX,SEX_BTSX,,,,,,,11.5 [7.5 - 15.7],11.46478,7.53276,15.72955,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
116338,SA_0000001688,COUNTRY,WSM,WPR,Western Pacific,YEAR,2000,SEX,SEX_FMLE,,,,,,,1.4 [0.7 - 2.2],1.4001,0.66377,2.20048,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
117592,SA_0000001688,COUNTRY,SGP,WPR,Western Pacific,YEAR,2009,SEX,SEX_BTSX,,,,,,,1.9 [0.6 - 3.3],1.86319,0.57221,3.26719,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
118260,SA_0000001688,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2015,SEX,SEX_BTSX,,,,,,,0.4 [0.0 - 1.2],0.43723,0.02014,1.15786,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
119077,SA_0000001688,COUNTRY,GAB,AFR,Africa,YEAR,2003,SEX,SEX_BTSX,,,,,,,8.3 [5.6 - 10.9],8.27851,5.57666,10.91847,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
119704,SA_0000001688,COUNTRY,SLE,AFR,Africa,YEAR,2009,SEX,SEX_BTSX,,,,,,,0.3 [0.0 - 0.9],0.29265,0,0.85096,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
120265,SA_0000001688,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_BTSX,,,,,,,2.0 [0.5 - 3.7],2.04043,0.54507,3.67693,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
121128,SA_0000001688,COUNTRY,KIR,WPR,Western Pacific,YEAR,2018,SEX,SEX_BTSX,,,,,,,0.8 [0.0 - 2.2],0.75599,0,2.19191,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
121463,SA_0000001688,COUNTRY,CPV,AFR,Africa,YEAR,2013,SEX,SEX_FMLE,,,,,,,2.3 [1.3 - 3.3],2.29792,1.34522,3.25977,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
122065,SA_0000001688,COUNTRY,TZA,AFR,Africa,YEAR,2005,SEX,SEX_FMLE,,,,,,,4.0 [2.6 - 5.4],3.98199,2.5899200000000002,5.43694,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
122403,SA_0000001688,COUNTRY,BHS,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,4.8 [0.4 - 9.4],4.82975,0.3534,9.4166,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
124452,SA_0000001688,COUNTRY,LSO,AFR,Africa,YEAR,2004,SEX,SEX_BTSX,,,,,,,3.7 [1.8 - 5.6],3.65256,1.79211,5.58185,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
124991,SA_0000001688,COUNTRY,MEX,AMR,Americas,YEAR,2009,SEX,SEX_BTSX,,,,,,,5.3 [2.9 - 7.9],5.32959,2.85015,7.90342,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
125833,SA_0000001688,COUNTRY,FIN,EUR,Europe,YEAR,2004,SEX,SEX_FMLE,,,,,,,4.8 [3.5 - 6.3],4.84678,3.51411,6.30341,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
126536,SA_0000001688,COUNTRY,GRC,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,,,,,,,3.2 [2.1 - 4.4],3.18824,2.05773,4.36866,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
126976,SA_0000001688,REGION,AFR,,,YEAR,2004,SEX,SEX_FMLE,,,,,,,2.0 [1.7 - 2.2],1.98932,1.74861,2.24854,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
127810,SA_0000001688,COUNTRY,WSM,WPR,Western Pacific,YEAR,2020,SEX,SEX_MLE,,,,,,,3.9 [1.2 - 6.6],3.87085,1.19008,6.61393,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
128433,SA_0000001688,COUNTRY,BLR,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,,,,,,,14.2 [11.0 - 17.7],14.21572,10.95492,17.72192,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
128671,SA_0000001688,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2004,SEX,SEX_MLE,,,,,,,0.2 [0.0 - 0.8],0.19688,0,0.81747,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
128728,SA_0000001688,COUNTRY,BHS,AMR,Americas,YEAR,2010,SEX,SEX_FMLE,,,,,,,1.8 [0.1 - 3.6],1.83184,0.08239,3.61567,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
129361,SA_0000001688,COUNTRY,PNG,WPR,Western Pacific,YEAR,2010,SEX,SEX_BTSX,,,,,,,1.4 [0.3 - 2.6],1.401,0.33378,2.64697,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
129367,SA_0000001688,COUNTRY,SGP,WPR,Western Pacific,YEAR,2009,SEX,SEX_MLE,,,,,,,2.9 [0.9 - 5.0],2.85908,0.88279,5.00064,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
129505,SA_0000001688,COUNTRY,CZE,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,,,,,,,6.4 [4.8 - 8.1],6.35851,4.76059,8.11924,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
130126,SA_0000001688,COUNTRY,NZL,WPR,Western Pacific,YEAR,2005,SEX,SEX_BTSX,,,,,,,10.2 [7.3 - 13.2],10.15271,7.26241,13.15907,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
130230,SA_0000001688,COUNTRY,DZA,AFR,Africa,YEAR,2018,SEX,SEX_FMLE,,,,,,,0.1 [0.0 - 0.3],0.14296,0.01058,0.32374000000000003,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
130539,SA_0000001688,COUNTRY,CAN,AMR,Americas,YEAR,2020,SEX,SEX_MLE,,,,,,,15.6 [10.6 - 20.7],15.59324,10.63829,20.70084,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
130788,SA_0000001688,COUNTRY,DMA,AMR,Americas,YEAR,2017,SEX,SEX_FMLE,,,,,,,2.5 [1.5 - 3.6],2.4876,1.48983,3.58104,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
131084,SA_0000001688,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_MLE,,,,,,,2.4 [0.9 - 4.2],2.42986,0.86212,4.19048,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
131550,SA_0000001688,COUNTRY,GBR,EUR,Europe,YEAR,2013,SEX,SEX_BTSX,,,,,,,10.4 [7.5 - 13.5],10.43968,7.54116,13.47771,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
132155,SA_0000001688,COUNTRY,SWZ,AFR,Africa,YEAR,2020,SEX,SEX_MLE,,,,,,,11.5 [7.2 - 15.8],11.48553,7.21561,15.75935,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
132611,SA_0000001688,COUNTRY,RUS,EUR,Europe,YEAR,2011,SEX,SEX_BTSX,,,,,,,13.6 [9.9 - 17.2],13.59799,9.92988,17.19848,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
132833,SA_0000001688,COUNTRY,GHA,AFR,Africa,YEAR,2008,SEX,SEX_FMLE,,,,,,,2.0 [0.9 - 3.1],1.95156,0.90354,3.06152,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
132988,SA_0000001688,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2015,SEX,SEX_FMLE,,,,,,,0.3 [0.0 - 0.6],0.26131,0.02197,0.56587,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
133132,SA_0000001688,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2011,SEX,SEX_MLE,,,,,,,0.8 [0.0 - 1.9],0.77334,0.04974,1.89627,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
134106,SA_0000001688,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2015,SEX,SEX_FMLE,,,,,,,1.0 [0.5 - 1.6],1.03501,0.49545,1.6292,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
135444,SA_0000001688,COUNTRY,IRL,EUR,Europe,YEAR,2005,SEX,SEX_BTSX,,,,,,,14.1 [10.8 - 17.6],14.14072,10.81765,17.64582,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
135836,SA_0000001688,COUNTRY,FIN,EUR,Europe,YEAR,2015,SEX,SEX_FMLE,,,,,,,4.3 [3.0 - 5.6],4.26953,2.98809,5.646,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
136570,SA_0000001688,COUNTRY,MRT,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
137551,SA_0000001688,COUNTRY,TUV,WPR,Western Pacific,YEAR,2002,SEX,SEX_BTSX,,,,,,,1.8 [0.7 - 3.2],1.84364,0.68565,3.22133,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
137558,SA_0000001688,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,,,,,,,0.8 [0.0 - 2.2],0.83648,0,2.15554,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
138913,SA_0000001688,COUNTRY,KNA,AMR,Americas,YEAR,2014,SEX,SEX_MLE,,,,,,,9.8 [4.2 - 15.6],9.80856,4.23112,15.64613,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
139139,SA_0000001688,COUNTRY,KAZ,EUR,Europe,YEAR,2013,SEX,SEX_BTSX,,,,,,,4.4 [2.5 - 6.4],4.39512,2.49346,6.39986,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
140729,SA_0000001688,COUNTRY,UGA,AFR,Africa,YEAR,2017,SEX,SEX_MLE,,,,,,,20.5 [13.7 - 27.0],20.52065,13.69964,26.99732,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
140893,SA_0000001688,COUNTRY,MUS,AFR,Africa,YEAR,2003,SEX,SEX_MLE,,,,,,,13.0 [8.5 - 17.5],12.96872,8.47257,17.50108,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
140896,SA_0000001688,COUNTRY,NER,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,0.2 [0.0 - 0.6],0.17701,0,0.63808,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
141473,SA_0000001688,COUNTRY,GBR,EUR,Europe,YEAR,2001,SEX,SEX_FMLE,,,,,,,5.6 [4.1 - 7.2],5.61377,4.11321,7.24394,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
